"chrom"	"m_start"	"m_stop"	"pos_id"	"f_type"	"met_dir"	"site_start"	"site_stop"	"locus_tag"	"id2"	"f_dir"	"locus_tag1"	"id21"	"f_start"	"f_stop"	"domain"	"MEP-1.x"	"MEP-2.x"	"LSP-1.x"	"LSP-2.x"	"MEP-1.y"	"MEP-2.y"	"LSP-1.y"	"LSP-2.y"	"MEP_wt_mean"	"LSP_wt_mean"	"methyl_status"	"dna"	"feature"
"ST4-74.fa"	3335283	3335284	"ST4-74.fa_3335283_-"	"CDS"	"-"	3335282	3335287	"SL1344_3126"	"STM3152"	"-"	"SL1344_3126"	"STM3152"	3335026	3336670	"NSL"	100	100	88.52	94.12	5	12	61	17	100	89.7405128205128	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3335518	3335519	"ST4-74.fa_3335518_-"	"CDS"	"-"	3335517	3335522	"SL1344_3126"	"STM3152"	"-"	"SL1344_3126"	"STM3152"	3335026	3336670	"NSL"	75	92.86	100	100	4	14	58	14	88.8911111111111	100	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3336602	3336603	"ST4-74.fa_3336602_+"	"CDS"	"+"	3336599	3336604	"SL1344_3126"	"STM3152"	"-"	"SL1344_3126"	"STM3152"	3335026	3336670	"NSL"	100	100	95.38	94.12	4	13	65	17	100	95.1187804878049	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3336822	3336823	"ST4-74.fa_3336822_+"	"intergenic"	"+"	3336819	3336824	"SL1344_3126"	"STM3152"	"--"	"SL1344_3127"	"yqhA"	3336670	3336976	"NSL"	100	100	92.65	78.95	6	16	68	19	100	89.6580459770115	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	3337209	3337210	"ST4-74.fa_3337209_+"	"CDS"	"+"	3337206	3337211	"SL1344_3127"	"yqhA"	"-"	"SL1344_3127"	"yqhA"	3336976	3337471	"NSL"	100	94.44	94.12	95.45	6	18	68	22	95.83	94.4451111111111	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3337941	3337942	"ST4-74.fa_3337941_+"	"CDS"	"+"	3337938	3337943	"SL1344_3128"	"STM3154"	"-"	"SL1344_3128"	"STM3154"	3337750	3338266	"NSL"	100	80	94.2	90	5	15	69	20	85	93.2561797752809	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3339177	3339178	"ST4-74.fa_3339177_-"	"intergenic"	"-"	3339176	3339181	"SL1344_3130"	"STM3156"	"++"	"SL1344_3131"	"yghA"	3339159	3339282	"NSL"	100	89.47	98.44	72.73	2	19	64	11	90.4728571428572	94.6692	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	3339770	3339771	"ST4-74.fa_3339770_-"	"CDS"	"-"	3339769	3339774	"SL1344_3131"	"yghA"	"+"	"SL1344_3131"	"yghA"	3339282	3340167	"NSL"	100	80	93.55	100	4	15	62	12	84.2105263157895	94.5959459459459	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3340072	3340073	"ST4-74.fa_3340072_+"	"CDS"	"+"	3340069	3340074	"SL1344_3131"	"yghA"	"+"	"SL1344_3131"	"yghA"	3339282	3340167	"NSL"	100	87.5	85.94	81.25	6	16	64	16	90.9090909090909	85.002	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3341446	3341447	"ST4-74.fa_3341446_-"	"CDS"	"-"	3341445	3341450	"SL1344_3133"	"exbB"	"-"	"SL1344_3133"	"exbB"	3340711	3341446	"NSL"	100	84.62	96.43	91.67	7	13	56	12	90.003	95.59	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3341446	3341447	"ST4-74.fa_3341446_-"	"CDS"	"-"	3341445	3341450	"SL1344_3134"	"STM3160"	"-"	"SL1344_3134"	"STM3160"	3341438	3341588	"NSL"	100	84.62	96.43	91.67	7	13	56	12	90.003	95.59	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3342284	3342285	"ST4-74.fa_3342284_-"	"CDS"	"-"	3342283	3342288	"SL1344_3135"	"metC"	"+"	"SL1344_3135"	"metC"	3341697	3342885	"NSL"	87.5	86.67	90.74	90	8	15	54	10	86.9586956521739	90.624375	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3343055	3343056	"ST4-74.fa_3343055_-"	"CDS"	"-"	3343054	3343059	"SL1344_3136"	"yghB"	"+"	"SL1344_3136"	"yghB"	3343024	3343684	"NSL"	100	94.44	96.43	100	10	18	56	13	96.4257142857143	97.1026086956522	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3343434	3343435	"ST4-74.fa_3343434_-"	"CDS"	"-"	3343433	3343438	"SL1344_3136"	"yghB"	"+"	"SL1344_3136"	"yghB"	3343024	3343684	"NSL"	100	94.74	96.23	100	9	19	53	10	96.4307142857143	96.8284126984127	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3346015	3346016	"ST4-74.fa_3346015_-"	"intergenic"	"-"	3346014	3346019	"SL1344_3138"	"yqhD"	"++"	"SL1344_3139"	"dkgA"	3346003	3346108	"NSL"	100	100	98.36	100	6	18	61	10	100	98.590985915493	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	3349451	3349452	"ST4-74.fa_3349451_-"	"intergenic"	"-"	3349450	3349455	"STnc1820"	"no"	"-+"	"STnc3920"	"no"	3349187	3349507	"NSL"	100	95	94.83	81.82	5	20	58	11	96	92.7559420289855	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	3350600	3350601	"ST4-74.fa_3350600_-"	"CDS"	"-"	3350599	3350604	"SL1344_3142"	"ygiR"	"-"	"SL1344_3142"	"ygiR"	3349641	3351813	"NSL"	66.67	70	85.71	83.33	3	20	49	12	69.565652173913	85.2418032786885	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3352554	3352555	"ST4-74.fa_3352554_-"	"CDS"	"-"	3352553	3352558	"SL1344_3143"	"STM3169"	"+"	"SL1344_3143"	"STM3169"	3352300	3353284	"NSL"	81.82	96	93.65	100	11	25	63	14	91.6672222222222	94.8045454545455	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3352809	3352810	"ST4-74.fa_3352809_+"	"CDS"	"+"	3352806	3352811	"SL1344_3143"	"STM3169"	"+"	"SL1344_3143"	"STM3169"	3352300	3353284	"NSL"	85.71	88.24	74.6	90.91	7	17	63	11	87.5020833333333	77.0244594594595	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3354340	3354341	"ST4-74.fa_3354340_-"	"CDS"	"-"	3354339	3354344	"SL1344_3145"	"ygiK"	"+"	"SL1344_3145"	"ygiK"	3353818	3355126	"NSL"	62.5	95.24	92.59	100	8	21	54	12	86.208275862069	93.9372727272727	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3354560	3354561	"ST4-74.fa_3354560_+"	"CDS"	"+"	3354557	3354562	"SL1344_3145"	"ygiK"	"+"	"SL1344_3145"	"ygiK"	3353818	3355126	"NSL"	100	88.24	95.08	100	6	17	61	14	91.3078260869565	95.9984	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3354565	3354566	"ST4-74.fa_3354565_-"	"CDS"	"-"	3354564	3354569	"SL1344_3145"	"ygiK"	"+"	"SL1344_3145"	"ygiK"	3353818	3355126	"NSL"	100	95.24	94.44	93.33	8	21	54	15	96.5531034482759	94.1986956521739	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3356180	3356181	"ST4-74.fa_3356180_-"	"CDS"	"-"	3356179	3356184	"SL1344_3146"	"sufI"	"-"	"SL1344_3146"	"sufI"	3355170	3356583	"NSL"	100	92.31	97.96	81.82	8	26	49	11	94.1194117647059	95.001	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3356645	3356646	"ST4-74.fa_3356645_+"	"intergenic"	"+"	3356642	3356647	"SL1344_3146"	"sufI"	"--"	"SL1344_3147"	"plsC"	3356583	3356656	"NSL"	85.71	78.95	85.71	100	7	19	63	14	80.77	88.3081818181818	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	3357401	3357402	"ST4-74.fa_3357401_-"	"intergenic"	"-"	3357400	3357405	"SL1344_3147"	"plsC"	"--"	"SL1344_3148"	"parC"	3357394	3357650	"NSL"	100	96	100	90	6	25	53	10	96.7741935483871	98.4126984126984	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	3357471	3357472	"ST4-74.fa_3357471_-"	"intergenic"	"-"	3357470	3357475	"SL1344_3147"	"plsC"	"--"	"SL1344_3148"	"parC"	3357394	3357650	"NSL"	100	91.3	81.82	100	7	23	55	7	93.33	83.8725806451613	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	3357599	3357600	"ST4-74.fa_3357599_+"	"intergenic"	"+"	3357596	3357601	"SL1344_3147"	"plsC"	"--"	"SL1344_3148"	"parC"	3357394	3357650	"NSL"	66.67	71.43	78.72	75	3	14	47	8	70.59	78.1789090909091	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	3357818	3357819	"ST4-74.fa_3357818_+"	"CDS"	"+"	3357815	3357820	"SL1344_3148"	"parC"	"-"	"SL1344_3148"	"parC"	3357650	3359909	"NSL"	77.78	95	100	100	9	20	70	13	89.6558620689655	100	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3357883	3357884	"ST4-74.fa_3357883_+"	"CDS"	"+"	3357880	3357885	"SL1344_3148"	"parC"	"-"	"SL1344_3148"	"parC"	3357650	3359909	"NSL"	50	88.89	92.75	100	10	18	69	13	75.0007142857143	93.8993902439024	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3357932	3357933	"ST4-74.fa_3357932_+"	"CDS"	"+"	3357929	3357934	"SL1344_3148"	"parC"	"-"	"SL1344_3148"	"parC"	3357650	3359909	"NSL"	75	100	82.54	100	8	16	63	13	91.6666666666667	85.5265789473684	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3359125	3359126	"ST4-74.fa_3359125_+"	"CDS"	"+"	3359122	3359127	"SL1344_3148"	"parC"	"-"	"SL1344_3148"	"parC"	3357650	3359909	"NSL"	70	90.48	90	83.33	10	21	70	12	83.8735483870968	89.0239024390244	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3359757	3359758	"ST4-74.fa_3359757_-"	"CDS"	"-"	3359756	3359761	"SL1344_3148"	"parC"	"-"	"SL1344_3148"	"parC"	3357650	3359909	"NSL"	100	86.96	92.68	87.5	7	23	41	8	90.0026666666667	91.8342857142857	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3359892	3359893	"ST4-74.fa_3359892_-"	"CDS"	"-"	3359891	3359896	"SL1344_3148"	"parC"	"-"	"SL1344_3148"	"parC"	3357650	3359909	"NSL"	87.5	86.36	92.5	87.5	8	22	40	8	86.664	91.6666666666667	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3360805	3360806	"ST4-74.fa_3360805_+"	"CDS"	"+"	3360802	3360807	"SL1344_3149"	"STM3175"	"-"	"SL1344_3149"	"STM3175"	3360019	3360886	"NSL"	100	94.44	100	100	13	18	70	12	96.7716129032258	100	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3361001	3361002	"ST4-74.fa_3361001_+"	"CDS"	"+"	3360998	3361003	"SL1344_3150"	"ygiW"	"-"	"SL1344_3150"	"ygiW"	3360957	3361350	"NSL"	91.67	84.21	93.75	80	12	19	64	10	87.0977419354839	91.8918918918919	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3361757	3361758	"ST4-74.fa_3361757_+"	"CDS"	"+"	3361754	3361759	"SL1344_3151"	"ygiX"	"+"	"SL1344_3151"	"ygiX"	3361501	3362161	"NSL"	100	89.47	96.61	72.73	10	19	59	11	93.1010344827586	92.8574285714286	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3362539	3362540	"ST4-74.fa_3362539_-"	"CDS"	"-"	3362538	3362543	"SL1344_3152"	"ygiY"	"+"	"SL1344_3152"	"ygiY"	3362157	3363507	"NSL"	88.89	90.48	97.73	92.86	9	21	44	14	90.003	96.5544827586207	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3363314	3363315	"ST4-74.fa_3363314_+"	"CDS"	"+"	3363311	3363316	"SL1344_3152"	"ygiY"	"+"	"SL1344_3152"	"ygiY"	3362157	3363507	"NSL"	90.91	88.24	92.31	81.25	11	17	65	16	89.2889285714286	90.1253086419753	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3363340	3363341	"ST4-74.fa_3363340_+"	"CDS"	"+"	3363337	3363342	"SL1344_3152"	"ygiY"	"+"	"SL1344_3152"	"ygiY"	3362157	3363507	"NSL"	100	100	97.01	87.5	10	16	67	16	100	95.1767469879518	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3363510	3363511	"ST4-74.fa_3363510_+"	"intergenic"	"+"	3363507	3363512	"SL1344_3152"	"ygiY"	"++"	"SL1344_3153"	"mdaB"	3363507	3363613	"NSL"	70	66.67	80.95	93.33	10	15	63	15	68.002	83.3307692307692	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	3364387	3364388	"ST4-74.fa_3364387_-"	"CDS"	"-"	3364386	3364391	"SL1344_3154"	"ygiN"	"+"	"SL1344_3154"	"ygiN"	3364226	3364541	"NSL"	100	88.24	91.11	80	10	17	45	10	92.5955555555555	89.09	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3365058	3365059	"ST4-74.fa_3365058_+"	"CDS"	"+"	3365055	3365060	"SL1344_3155"	"parE"	"-"	"SL1344_3155"	"parE"	3364665	3366558	"NSL"	92.31	82.35	89.06	100	13	17	64	9	86.666	90.4087671232877	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3365449	3365450	"ST4-74.fa_3365449_-"	"CDS"	"-"	3365448	3365453	"SL1344_3155"	"parE"	"-"	"SL1344_3155"	"parE"	3364665	3366558	"NSL"	88.89	73.68	77.5	87.5	9	19	40	16	78.5689285714286	80.3571428571429	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3366236	3366237	"ST4-74.fa_3366236_+"	"CDS"	"+"	3366233	3366238	"SL1344_3155"	"parE"	"-"	"SL1344_3155"	"parE"	3364665	3366558	"NSL"	100	57.89	84.75	81.82	10	19	59	11	72.4106896551724	84.2895714285714	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3366286	3366287	"ST4-74.fa_3366286_+"	"CDS"	"+"	3366283	3366288	"SL1344_3155"	"parE"	"-"	"SL1344_3155"	"parE"	3364665	3366558	"NSL"	100	100	92.73	70	10	16	55	10	100	89.2330769230769	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3367527	3367528	"ST4-74.fa_3367527_-"	"CDS"	"-"	3367526	3367531	"SL1344_3157"	"cpdA"	"-"	"SL1344_3157"	"cpdA"	3367166	3367994	"NSL"	100	93.75	80.43	69.23	8	16	46	13	95.8333333333333	77.9622033898305	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3367970	3367971	"ST4-74.fa_3367970_+"	"CDS"	"+"	3367967	3367972	"SL1344_3157"	"cpdA"	"-"	"SL1344_3157"	"cpdA"	3367166	3367994	"NSL"	90	93.75	89.06	100	10	16	64	13	92.3076923076923	90.907012987013	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3369343	3369344	"ST4-74.fa_3369343_+"	"CDS"	"+"	3369340	3369345	"SL1344_3160"	"tolC"	"+"	"SL1344_3160"	"tolC"	3369270	3370746	"NSL"	100	75	94.92	70	10	20	59	10	83.3333333333333	91.3084057971014	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3369545	3369546	"ST4-74.fa_3369545_-"	"CDS"	"-"	3369544	3369549	"SL1344_3160"	"tolC"	"+"	"SL1344_3160"	"tolC"	3369270	3370746	"NSL"	80	96.15	94.64	100	10	26	56	12	91.6638888888889	95.5858823529412	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3370466	3370467	"ST4-74.fa_3370466_-"	"CDS"	"-"	3370465	3370470	"SL1344_3160"	"tolC"	"+"	"SL1344_3160"	"tolC"	3369270	3370746	"NSL"	90.91	95	92.45	100	11	20	53	9	93.5487096774194	93.5459677419355	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3371576	3371577	"ST4-74.fa_3371576_+"	"CDS"	"+"	3371573	3371578	"SL1344_3161"	"ygiB"	"+"	"SL1344_3161"	"ygiB"	3370958	3371630	"NSL"	90.91	92.86	91.53	88.89	11	14	59	9	92.002	91.1805882352941	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	337283	337284	"ST4-74.fa_337283_-"	"CDS"	"-"	337282	337287	"SL1344_0286B"	"STM0292"	"+"	"SL1344_0286B"	"STM0292"	336395	337313	"NSR"	100	77.78	84.91	81.82	7	18	53	11	84.0016	84.37890625	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3373706	3373707	"ST4-74.fa_3373706_+"	"intergenic"	"+"	3373703	3373708	"SL1344_3163"	"ygiD"	"-+"	"SL1344_3164"	"ygiE"	3373691	3373789	"NSL"	72.73	85.71	93.33	91.67	11	14	60	12	79.9988	93.0533333333333	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	3374707	3374708	"ST4-74.fa_3374707_-"	"intergenic"	"-"	3374706	3374711	"SL1344_3164"	"ygiE"	"++"	"SL1344_3165"	"assT"	3374563	3375205	"NSL"	100	90	85.71	83.33	10	20	63	12	93.3333333333333	85.3292	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	3374725	3374726	"ST4-74.fa_3374725_-"	"intergenic"	"-"	3374724	3374729	"SL1344_3164"	"ygiE"	"++"	"SL1344_3165"	"assT"	3374563	3375205	"NSL"	90	86.96	91.67	100	10	23	60	12	87.8812121212121	93.0583333333333	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	3378375	3378376	"ST4-74.fa_3378375_+"	"CDS"	"+"	3378372	3378377	"SL1344_3167"	"STM3194"	"+"	"SL1344_3167"	"STM3194"	3377707	3378385	"NSL"	80	93.75	98.15	81.82	15	16	54	11	87.0967741935484	95.3864615384615	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3378408	3378409	"ST4-74.fa_3378408_+"	"intergenic"	"+"	3378405	3378410	"SL1344_3167"	"STM3194"	"+-"	"SL1344_3168"	"ribB"	3378385	3378555	"NSL"	91.67	86.67	94.55	100	12	15	55	11	88.8922222222222	95.4583333333333	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	3378425	3378426	"ST4-74.fa_3378425_-"	"intergenic"	"-"	3378424	3378429	"SL1344_3167"	"STM3194"	"+-"	"SL1344_3168"	"ribB"	3378385	3378555	"NSL"	100	100	96.08	91.67	9	21	51	12	100	95.24	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	3379066	3379067	"ST4-74.fa_3379066_-"	"CDS"	"-"	3379065	3379070	"SL1344_3168"	"ribB"	"-"	"SL1344_3168"	"ribB"	3378555	3379209	"NSL"	100	94.74	90.57	90.91	11	19	53	11	96.6686666666667	90.6284375	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3380699	3380700	"ST4-74.fa_3380699_-"	"CDS"	"-"	3380698	3380703	"SL1344_3171"	"STM3198"	"+"	"SL1344_3171"	"STM3198"	3380485	3381106	"NSL"	88.89	100	100	90	9	15	44	10	95.83375	98.1481481481482	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3380762	3380763	"ST4-74.fa_3380762_-"	"CDS"	"-"	3380761	3380766	"SL1344_3171"	"STM3198"	"+"	"SL1344_3171"	"STM3198"	3380485	3381106	"NSL"	100	100	93.48	91.67	11	17	46	12	100	93.1055172413793	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	338084	338085	"ST4-74.fa_338084_+"	"intergenic"	"+"	338081	338086	"SL1344_0288"	"sciX"	"++"	"SL1344_0289"	"sciY"	337753	338264	"NSR"	87.5	84.62	98.18	100	8	13	55	13	85.7171428571429	98.5279411764706	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	3380868	3380869	"ST4-74.fa_3380868_+"	"CDS"	"+"	3380865	3380870	"SL1344_3171"	"STM3198"	"+"	"SL1344_3171"	"STM3198"	3380485	3381106	"NSL"	85.71	66.67	68.63	53.33	14	12	51	15	76.9223076923077	65.1527272727273	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3381445	3381446	"ST4-74.fa_3381445_-"	"CDS"	"-"	3381444	3381449	"SL1344_3172"	"yqiK"	"+"	"SL1344_3172"	"yqiK"	3381124	3382804	"NSL"	90.91	100	100	81.82	11	16	48	11	96.2966666666667	96.6105084745763	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3381882	3381883	"ST4-74.fa_3381882_-"	"CDS"	"-"	3381881	3381886	"SL1344_3172"	"yqiK"	"+"	"SL1344_3172"	"yqiK"	3381124	3382804	"NSL"	90.91	100	98.04	100	11	20	51	15	96.7745161290323	98.4854545454545	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3382266	3382267	"ST4-74.fa_3382266_-"	"CDS"	"-"	3382265	3382270	"SL1344_3172"	"yqiK"	"+"	"SL1344_3172"	"yqiK"	3381124	3382804	"NSL"	83.33	100	95.35	81.82	6	18	43	11	95.8325	92.5938888888889	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3382331	3382332	"ST4-74.fa_3382331_+"	"CDS"	"+"	3382328	3382333	"SL1344_3172"	"yqiK"	"+"	"SL1344_3172"	"yqiK"	3381124	3382804	"NSL"	90	82.35	81.48	85.71	10	17	54	14	85.1833333333333	82.3508823529412	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3383114	3383115	"ST4-74.fa_3383114_+"	"intergenic"	"+"	3383111	3383116	"SL1344_3172A"	"ibsC"	"+-"	"SL1344_3173"	"rfaE"	3383103	3383263	"NSL"	80	81.25	84.75	100	10	16	59	11	80.7692307692308	87.1464285714286	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	3383114	3383115	"ST4-74.fa_3383114_+"	"ncRNA"	"+"	3383111	3383116	"SL1344_ncRNA_89"	"no"	"-"	"SL1344_ncRNA_89"	"no"	3382999	3383144	"NSL"	80	81.25	84.75	100	10	16	59	11	80.7692307692308	87.1464285714286	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3383114	3383115	"ST4-74.fa_3383114_+"	"sRNA"	"+"	3383111	3383116	"STnc1420"	"no"	"+"	"STnc1420"	"no"	3382980	3383131	"NSL"	80	81.25	84.75	100	10	16	59	11	80.7692307692308	87.1464285714286	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3384229	3384230	"ST4-74.fa_3384229_+"	"CDS"	"+"	3384226	3384231	"SL1344_3173"	"rfaE"	"-"	"SL1344_3173"	"rfaE"	3383263	3384697	"NSL"	88.89	93.33	98.53	91.67	9	15	68	12	91.665	97.501	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3384511	3384512	"ST4-74.fa_3384511_+"	"CDS"	"+"	3384508	3384513	"SL1344_3173"	"rfaE"	"-"	"SL1344_3173"	"rfaE"	3383263	3384697	"NSL"	88.89	100	86.96	93.33	9	12	69	15	95.2385714285714	88.0975	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	338460	338461	"ST4-74.fa_338460_+"	"CDS"	"+"	338457	338462	"SL1344_0289"	"sciY"	"+"	"SL1344_0289"	"sciY"	338264	338753	"NSR"	87.5	72.73	90.74	91.67	8	11	54	12	78.9489473684211	90.9090909090909	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3385313	3385314	"ST4-74.fa_3385313_+"	"CDS"	"+"	3385310	3385315	"SL1344_3174"	"glnE"	"-"	"SL1344_3174"	"glnE"	3384744	3387588	"NSL"	100	100	100	78.57	12	12	61	14	100	95.9997333333333	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3385912	3385913	"ST4-74.fa_3385912_+"	"CDS"	"+"	3385909	3385914	"SL1344_3174"	"glnE"	"-"	"SL1344_3174"	"glnE"	3384744	3387588	"NSL"	100	100	98.44	88.24	12	12	64	17	100	96.2992592592593	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3386236	3386237	"ST4-74.fa_3386236_-"	"CDS"	"-"	3386235	3386240	"SL1344_3174"	"glnE"	"-"	"SL1344_3174"	"glnE"	3384744	3387588	"NSL"	100	100	96.83	100	10	16	63	3	100	96.9740909090909	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3388282	3388283	"ST4-74.fa_3388282_+"	"CDS"	"+"	3388279	3388284	"SL1344_3175"	"ygiF"	"-"	"SL1344_3175"	"ygiF"	3387705	3389007	"NSL"	84.62	100	89.09	81.82	13	11	55	11	91.6691666666667	87.8783333333333	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	338905	338906	"ST4-74.fa_338905_-"	"ncRNA"	"-"	338904	338909	"SL1344_ncRNA_7"	"no"	"+"	"SL1344_ncRNA_7"	"no"	338815	339238	"NSR"	100	87.5	91.07	100	6	16	56	14	90.9090909090909	92.856	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3389227	3389228	"ST4-74.fa_3389227_-"	"intergenic"	"-"	3389226	3389231	"SL1344_3175"	"ygiF"	"-+"	"SL1344_3176"	"ygiM"	3389007	3389248	"NSL"	87.5	85.71	93.22	100	8	14	59	6	86.3609090909091	93.8458461538462	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	3389428	3389429	"ST4-74.fa_3389428_+"	"CDS"	"+"	3389425	3389430	"SL1344_3176"	"ygiM"	"+"	"SL1344_3176"	"ygiM"	3389248	3389863	"NSL"	100	78.57	94.64	76.92	10	14	56	13	87.4991666666667	91.3014492753623	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3389872	3389873	"ST4-74.fa_3389872_-"	"intergenic"	"-"	3389871	3389876	"SL1344_3176"	"ygiM"	"++"	"SL1344_3177"	"cca"	3389863	3389925	"NSL"	100	89.47	91.23	100	7	19	57	6	92.305	92.0652380952381	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	3390215	3390216	"ST4-74.fa_3390215_-"	"CDS"	"-"	3390214	3390219	"SL1344_3177"	"cca"	"+"	"SL1344_3177"	"cca"	3389925	3391167	"NSL"	100	89.47	90.91	100	6	19	55	5	91.9972	91.6675	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3390721	3390722	"ST4-74.fa_3390721_-"	"CDS"	"-"	3390720	3390725	"SL1344_3177"	"cca"	"+"	"SL1344_3177"	"cca"	3389925	3391167	"NSL"	100	100	96.36	100	8	19	55	5	100	96.6633333333333	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3391516	3391517	"ST4-74.fa_3391516_+"	"CDS"	"+"	3391513	3391518	"SL1344_3178"	"bacA"	"-"	"SL1344_3178"	"bacA"	3391271	3392096	"NSL"	100	90.91	85.42	84.62	9	11	48	13	95.0005	85.2495081967213	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3392340	3392341	"ST4-74.fa_3392340_+"	"CDS"	"+"	3392337	3392342	"SL1344_3179"	"folB"	"-"	"SL1344_3179"	"folB"	3392190	3392553	"NSL"	90	87.5	98.04	100	10	8	51	15	88.8888888888889	98.4854545454545	"Constitutive"	"chromosome"	"intragenic"
