"chrom"	"m_start"	"m_stop"	"pos_id"	"f_type"	"met_dir"	"site_start"	"site_stop"	"locus_tag"	"id2"	"f_dir"	"locus_tag1"	"id21"	"f_start"	"f_stop"	"domain"	"MEP-1.x"	"MEP-2.x"	"LSP-1.x"	"LSP-2.x"	"MEP-1.y"	"MEP-2.y"	"LSP-1.y"	"LSP-2.y"	"MEP_wt_mean"	"LSP_wt_mean"	"methyl_status"	"dna"	"feature"
"ST4-74.fa"	3109895	3109896	"ST4-74.fa_3109895_-"	"CDS"	"-"	3109894	3109900	"SL1344_2924"	"sopD"	"+"	"SL1344_2924"	"sopD"	3109159	3110113	"NSL"	33.33	20	20.29	0	9	15	69	8	24.99875	18.1819480519481	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	3109895	3109896	"ST4-74.fa_3109895_-"	"sRNA"	"-"	3109894	3109900	"STnc3140"	"no"	"-"	"STnc3140"	"no"	3109884	3109981	"NSL"	33.33	20	20.29	0	9	15	69	8	24.99875	18.1819480519481	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	3109898	3109899	"ST4-74.fa_3109898_+"	"CDS"	"+"	3109894	3109900	"SL1344_2924"	"sopD"	"+"	"SL1344_2924"	"sopD"	3109159	3110113	"NSL"	11.11	41.67	21.82	14.29	9	12	55	7	28.5728571428571	20.9698387096774	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	3109898	3109899	"ST4-74.fa_3109898_+"	"sRNA"	"+"	3109894	3109900	"STnc3140"	"no"	"-"	"STnc3140"	"no"	3109884	3109981	"NSL"	11.11	41.67	21.82	14.29	9	12	55	7	28.5728571428571	20.9698387096774	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	311135	311136	"ST4-74.fa_311135_-"	"intergenic"	"-"	311134	311140	"SL1344_0265"	"sciF"	"-+"	"SL1344_0266"	"sciG"	310817	311184	"NSR"	33.33	11.11	19.15	30.77	6	9	47	13	19.998	21.6676666666667	"UM"	"chromosome"	"intergenic"
"ST4-74.fa"	311138	311139	"ST4-74.fa_311138_+"	"intergenic"	"+"	311134	311140	"SL1344_0265"	"sciF"	"-+"	"SL1344_0266"	"sciG"	310817	311184	"NSR"	25	21.43	22.97	13.33	4	14	74	15	22.2233333333333	21.3452808988764	"UM"	"chromosome"	"intergenic"
"ST4-74.fa"	311143	311144	"ST4-74.fa_311143_-"	"intergenic"	"-"	311142	311148	"SL1344_0265"	"sciF"	"-+"	"SL1344_0266"	"sciG"	310817	311184	"NSR"	14.29	0	26.53	23.08	7	10	49	13	5.88411764705882	25.8066129032258	"UM"	"chromosome"	"intergenic"
"ST4-74.fa"	311146	311147	"ST4-74.fa_311146_+"	"intergenic"	"+"	311142	311148	"SL1344_0265"	"sciF"	"-+"	"SL1344_0266"	"sciG"	310817	311184	"NSR"	0	0	28.57	11.76	4	15	70	17	0	25.2852873563218	"UM"	"chromosome"	"intergenic"
"ST4-74.fa"	3118015	3118016	"ST4-74.fa_3118015_-"	"CDS"	"-"	3118014	3118020	"SL1344_2930"	"ygcF"	"-"	"SL1344_2930"	"ygcF"	3118019	3118691	"NSL"	0	11.76	18.18	16.67	8	17	55	6	7.9968	18.0314754098361	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	3118015	3118016	"ST4-74.fa_3118015_-"	"intergenic"	"-"	3118014	3118020	"SL1344_repeat_region_3"	"no"	"+-"	"SL1344_2930"	"ygcF"	3117792	3118019	"NSL"	0	11.76	18.18	16.67	8	17	55	6	7.9968	18.0314754098361	"UM"	"chromosome"	"intergenic"
"ST4-74.fa"	3118018	3118019	"ST4-74.fa_3118018_+"	"CDS"	"+"	3118014	3118020	"SL1344_2930"	"ygcF"	"-"	"SL1344_2930"	"ygcF"	3118019	3118691	"NSL"	0	0	22.95	0	5	12	61	8	0	20.2891304347826	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	3118018	3118019	"ST4-74.fa_3118018_+"	"intergenic"	"+"	3118014	3118020	"SL1344_repeat_region_3"	"no"	"+-"	"SL1344_2930"	"ygcF"	3117792	3118019	"NSL"	0	0	22.95	0	5	12	61	8	0	20.2891304347826	"UM"	"chromosome"	"intergenic"
"ST4-74.fa"	3125546	3125547	"ST4-74.fa_3125546_-"	"CDS"	"-"	3125545	3125551	"SL1344_2937"	"relA"	"-"	"SL1344_2937"	"relA"	3124342	3126577	"NSL"	88.89	88.24	71.43	72.73	9	17	56	11	88.465	71.6434328358209	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3125549	3125550	"ST4-74.fa_3125549_+"	"CDS"	"+"	3125545	3125551	"SL1344_2937"	"relA"	"-"	"SL1344_2937"	"relA"	3124342	3126577	"NSL"	100	88.24	72.88	57.14	9	17	59	7	92.3107692307692	71.2106060606061	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	313660	313661	"ST4-74.fa_313660_-"	"CDS"	"-"	313659	313665	"SL1344_0266"	"sciG"	"+"	"SL1344_0266"	"sciG"	311184	313824	"NSR"	40	88.89	60	30	5	9	55	10	71.4292857142857	55.3846153846154	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	313663	313664	"ST4-74.fa_313663_+"	"CDS"	"+"	313659	313665	"SL1344_0266"	"sciG"	"+"	"SL1344_0266"	"sciG"	311184	313824	"NSR"	80	70	56.72	23.08	5	10	67	13	73.3333333333333	51.2535	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3137939	3137940	"ST4-74.fa_3137939_-"	"CDS"	"-"	3137938	3137944	"SL1344_2946"	"yqcC"	"-"	"SL1344_2946"	"yqcC"	3137788	3138118	"NSL"	40	75	65	55.56	5	12	60	9	64.7058823529412	63.7686956521739	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3137942	3137943	"ST4-74.fa_3137942_+"	"CDS"	"+"	3137938	3137944	"SL1344_2946"	"yqcC"	"-"	"SL1344_2946"	"yqcC"	3137788	3138118	"NSL"	77.78	28.57	60	36.36	9	14	55	11	47.8260869565217	56.06	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3146470	3146471	"ST4-74.fa_3146470_-"	"CDS"	"-"	3146469	3146475	"SL1344_2953"	"fucO"	"-"	"SL1344_2953"	"fucO"	3145966	3147115	"NSL"	33.33	27.27	15.56	0	9	11	45	5	29.997	14.004	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	3146473	3146474	"ST4-74.fa_3146473_+"	"CDS"	"+"	3146469	3146475	"SL1344_2953"	"fucO"	"-"	"SL1344_2953"	"fucO"	3145966	3147115	"NSL"	22.22	35	33.33	16.67	9	20	51	12	31.0337931034483	30.1566666666667	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	3159686	3159687	"ST4-74.fa_3159686_-"	"CDS"	"-"	3159685	3159691	"SL1344_2966"	"STM2986"	"+"	"SL1344_2966"	"STM2986"	3159338	3160253	"NSL"	0	0	0	11.11	9	6	51	9	0	1.6665	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	3159689	3159690	"ST4-74.fa_3159689_+"	"CDS"	"+"	3159685	3159691	"SL1344_2966"	"STM2986"	"+"	"SL1344_2966"	"STM2986"	3159338	3160253	"NSL"	0	16.67	7.58	0	12	12	66	8	8.335	6.76054054054054	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	3160169	3160170	"ST4-74.fa_3160169_-"	"CDS"	"-"	3160168	3160174	"SL1344_2966"	"STM2986"	"+"	"SL1344_2966"	"STM2986"	3159338	3160253	"NSL"	40	42.86	45.45	23.08	10	7	55	13	41.1776470588235	41.1733823529412	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3160172	3160173	"ST4-74.fa_3160172_+"	"CDS"	"+"	3160168	3160174	"SL1344_2966"	"STM2986"	"+"	"SL1344_2966"	"STM2986"	3159338	3160253	"NSL"	54.55	64.29	44.12	28.57	11	14	68	7	60.0044	42.6686666666667	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	316686	316687	"ST4-74.fa_316686_-"	"intergenic"	"-"	316685	316691	"SL1344_0270"	"sciJ"	"++"	"SL1344_0271"	"sciK"	316615	316868	"NSR"	12.5	42.86	19.23	25	8	14	52	8	31.82	19.9993333333333	"UM"	"chromosome"	"intergenic"
"ST4-74.fa"	316689	316690	"ST4-74.fa_316689_+"	"intergenic"	"+"	316685	316691	"SL1344_0270"	"sciJ"	"++"	"SL1344_0271"	"sciK"	316615	316868	"NSR"	28.57	42.86	28.77	16.67	7	14	73	12	38.0966666666667	27.0617647058824	"MEP-specific"	"chromosome"	"intergenic"
"ST4-74.fa"	3196891	3196892	"ST4-74.fa_3196891_-"	"CDS"	"-"	3196890	3196896	"SL1344_2993"	"ygeA"	"-"	"SL1344_2993"	"ygeA"	3196443	3197151	"NSL"	83.33	87.5	74.14	100	6	16	58	5	86.3627272727273	76.1923809523809	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3196894	3196895	"ST4-74.fa_3196894_+"	"CDS"	"+"	3196890	3196896	"SL1344_2993"	"ygeA"	"-"	"SL1344_2993"	"ygeA"	3196443	3197151	"NSL"	87.5	84.62	61.7	40	8	13	47	5	85.7171428571429	59.6134615384615	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	319837	319838	"ST4-74.fa_319837_-"	"CDS"	"-"	319836	319842	"SL1344_0276"	"sciO"	"+"	"SL1344_0276"	"sciO"	319746	321090	"NSR"	62.5	50	70.18	50	8	12	57	6	55	68.2580952380952	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	319840	319841	"ST4-74.fa_319840_+"	"CDS"	"+"	319836	319842	"SL1344_0276"	"sciO"	"+"	"SL1344_0276"	"sciO"	319746	321090	"NSR"	57.14	81.82	49.09	53.85	7	11	55	13	72.2222222222222	50	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3199782	3199783	"ST4-74.fa_3199782_-"	"CDS"	"-"	3199781	3199787	"SL1344_2995"	"kduD"	"-"	"SL1344_2995"	"kduD"	3199035	3199797	"NSL"	33.33	33.33	31.58	25	9	15	57	4	33.33	31.1485245901639	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	3199785	3199786	"ST4-74.fa_3199785_+"	"CDS"	"+"	3199781	3199787	"SL1344_2995"	"kduD"	"-"	"SL1344_2995"	"kduD"	3199035	3199797	"NSL"	16.67	7.69	23.64	11.11	6	13	55	9	10.5257894736842	21.87796875	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	321028	321029	"ST4-74.fa_321028_-"	"CDS"	"-"	321027	321033	"SL1344_0276"	"sciO"	"+"	"SL1344_0276"	"sciO"	319746	321090	"NSR"	75	69.23	64	75	8	13	50	4	71.4280952380952	64.8148148148148	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	321031	321032	"ST4-74.fa_321031_+"	"CDS"	"+"	321027	321033	"SL1344_0276"	"sciO"	"+"	"SL1344_0276"	"sciO"	319746	321090	"NSR"	83.33	75	66.67	36.36	6	12	63	11	77.7766666666667	62.1644594594595	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3210986	3210987	"ST4-74.fa_3210986_-"	"CDS"	"-"	3210985	3210991	"SL1344_3007"	"stdB"	"-"	"SL1344_3007"	"stdB"	3209942	3212432	"NSL"	33.33	0	22	33.33	9	12	50	9	14.2842857142857	23.7283050847458	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	3210989	3210990	"ST4-74.fa_3210989_+"	"CDS"	"+"	3210985	3210991	"SL1344_3007"	"stdB"	"-"	"SL1344_3007"	"stdB"	3209942	3212432	"NSL"	16.67	13.33	16.67	40	12	15	54	5	14.8144444444444	18.6471186440678	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	321378	321379	"ST4-74.fa_321378_-"	"CDS"	"-"	321377	321383	"SL1344_0277"	"sciP"	"+"	"SL1344_0277"	"sciP"	321086	322391	"NSR"	100	76.92	68	50	8	13	50	4	85.712380952381	66.6666666666667	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	321381	321382	"ST4-74.fa_321381_+"	"CDS"	"+"	321377	321383	"SL1344_0277"	"sciP"	"+"	"SL1344_0277"	"sciP"	321086	322391	"NSR"	80	91.67	76.27	72.73	5	12	59	11	88.2376470588235	75.7137142857143	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3216678	3216679	"ST4-74.fa_3216678_-"	"intergenic"	"-"	3216677	3216683	"SL1344_3012"	"STM3034"	"-+"	"SL1344_3013"	"STM3036"	3216501	3217203	"NSL"	30	16.67	33.33	25	10	18	60	8	21.4307142857143	32.35	"UM"	"chromosome"	"intergenic"
"ST4-74.fa"	3216681	3216682	"ST4-74.fa_3216681_+"	"intergenic"	"+"	3216677	3216683	"SL1344_3012"	"STM3034"	"-+"	"SL1344_3013"	"STM3036"	3216501	3217203	"NSL"	50	14.29	24.56	28.57	8	14	57	7	27.2754545454545	24.99859375	"UM"	"chromosome"	"intergenic"
"ST4-74.fa"	3217220	3217221	"ST4-74.fa_3217220_-"	"CDS"	"-"	3217219	3217225	"SL1344_3013"	"STM3036"	"+"	"SL1344_3013"	"STM3036"	3217203	3218010	"NSL"	10	16.67	9.52	7.14	10	18	63	14	14.2878571428571	9.08727272727273	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	3217223	3217224	"ST4-74.fa_3217223_+"	"CDS"	"+"	3217219	3217225	"SL1344_3013"	"STM3036"	"+"	"SL1344_3013"	"STM3036"	3217203	3218010	"NSL"	11.11	0	6.67	16.67	9	11	60	6	4.9995	7.57909090909091	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	3217969	3217970	"ST4-74.fa_3217969_-"	"CDS"	"-"	3217968	3217974	"SL1344_3013"	"STM3036"	"+"	"SL1344_3013"	"STM3036"	3217203	3218010	"NSL"	55.56	73.68	65.57	53.85	9	19	61	13	67.8557142857143	63.5110810810811	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3217972	3217973	"ST4-74.fa_3217972_+"	"CDS"	"+"	3217968	3217974	"SL1344_3013"	"STM3036"	"+"	"SL1344_3013"	"STM3036"	3217203	3218010	"NSL"	100	50	56.14	62.5	9	12	57	8	71.4285714285714	56.9227692307692	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3239628	3239629	"ST4-74.fa_3239628_-"	"CDS"	"-"	3239627	3239633	"SL1344_3033"	"ubiH"	"-"	"SL1344_3033"	"ubiH"	3239184	3240363	"NSL"	10	0	9.09	25	10	12	44	12	4.54545454545455	12.4992857142857	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	3239631	3239632	"ST4-74.fa_3239631_+"	"CDS"	"+"	3239627	3239633	"SL1344_3033"	"ubiH"	"-"	"SL1344_3033"	"ubiH"	3239184	3240363	"NSL"	10	0	17.65	12.5	10	17	51	8	3.7037037037037	16.9516949152542	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	3240633	3240634	"ST4-74.fa_3240633_-"	"CDS"	"-"	3240632	3240638	"SL1344_3034"	"pepP"	"-"	"SL1344_3034"	"pepP"	3240359	3241502	"NSL"	50	77.78	61.36	63.64	12	9	44	11	61.9057142857143	61.816	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3240636	3240637	"ST4-74.fa_3240636_+"	"CDS"	"+"	3240632	3240638	"SL1344_3034"	"pepP"	"-"	"SL1344_3034"	"pepP"	3240359	3241502	"NSL"	50	62.5	48.08	41.67	8	16	52	12	58.3333333333333	46.878125	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3242191	3242192	"ST4-74.fa_3242191_-"	"CDS"	"-"	3242190	3242196	"SL1344_3035"	"ygfB"	"-"	"SL1344_3035"	"ygfB"	3241701	3242280	"NSL"	57.14	36.36	52.94	33.33	7	11	51	12	44.4411111111111	49.2047619047619	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3242194	3242195	"ST4-74.fa_3242194_+"	"CDS"	"+"	3242190	3242196	"SL1344_3035"	"ygfB"	"-"	"SL1344_3035"	"ygfB"	3241701	3242280	"NSL"	75	59.09	77.59	33.33	8	22	58	9	63.3326666666667	71.6446268656717	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3244704	3244705	"ST4-74.fa_3244704_-"	"CDS"	"-"	3244703	3244709	"SL1344_3038"	"serA"	"-"	"SL1344_3038"	"serA"	3243998	3245231	"NSL"	33.33	50	42.31	58.33	9	12	52	12	42.8557142857143	45.31375	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3244707	3244708	"ST4-74.fa_3244707_+"	"CDS"	"+"	3244703	3244709	"SL1344_3038"	"serA"	"-"	"SL1344_3038"	"serA"	3243998	3245231	"NSL"	42.86	36	38.18	20	7	25	55	10	37.500625	35.3830769230769	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3246907	3246908	"ST4-74.fa_3246907_-"	"CDS"	"-"	3246906	3246912	"SL1344_3040"	"iciA"	"+"	"SL1344_3040"	"iciA"	3246309	3247203	"NSL"	63.64	64.71	71.19	66.67	11	17	59	9	64.2896428571429	70.5917647058824	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3246910	3246911	"ST4-74.fa_3246910_+"	"CDS"	"+"	3246906	3246912	"SL1344_3040"	"iciA"	"+"	"SL1344_3040"	"iciA"	3246309	3247203	"NSL"	77.78	89.47	67.92	80	9	19	53	15	85.7125	70.5847058823529	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3254885	3254886	"ST4-74.fa_3254885_-"	"CDS"	"-"	3254884	3254890	"SL1344_3048"	"STM3072"	"+"	"SL1344_3048"	"STM3072"	3254467	3255046	"NSL"	42.86	73.68	54.39	55.56	7	19	57	9	65.3823076923077	54.5495454545455	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3254888	3254889	"ST4-74.fa_3254888_+"	"CDS"	"+"	3254884	3254890	"SL1344_3048"	"STM3072"	"+"	"SL1344_3048"	"STM3072"	3254467	3255046	"NSL"	50	63.16	46.55	11.11	8	19	58	9	59.2607407407407	41.7894029850746	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3255047	3255048	"ST4-74.fa_3255047_-"	"CDS"	"-"	3255046	3255052	"SL1344_3049"	"STM3073"	"+"	"SL1344_3049"	"STM3073"	3255046	3255754	"NSL"	77.78	58.82	48.21	45.45	9	17	56	11	65.3830769230769	47.7568656716418	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3255050	3255051	"ST4-74.fa_3255050_+"	"CDS"	"+"	3255046	3255052	"SL1344_3049"	"STM3073"	"+"	"SL1344_3049"	"STM3073"	3255046	3255754	"NSL"	83.33	31.25	40.74	50	6	16	54	12	45.4536363636364	42.4236363636364	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3261670	3261671	"ST4-74.fa_3261670_-"	"CDS"	"-"	3261669	3261675	"SL1344_3055"	"STM3079"	"-"	"SL1344_3055"	"STM3079"	3261363	3262254	"NSL"	100	100	72.22	50	12	15	54	12	100	68.18	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3261673	3261674	"ST4-74.fa_3261673_+"	"CDS"	"+"	3261669	3261675	"SL1344_3055"	"STM3079"	"-"	"SL1344_3055"	"STM3079"	3261363	3262254	"NSL"	100	88.89	75	90	11	18	60	10	93.1041379310345	77.1428571428571	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3269737	3269738	"ST4-74.fa_3269737_-"	"CDS"	"-"	3269736	3269742	"SL1344_3062"	"speA"	"-"	"SL1344_3062"	"speA"	3269628	3271542	"NSL"	0	0	16.67	18.75	10	6	42	16	0	17.2437931034483	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	3269740	3269741	"ST4-74.fa_3269740_+"	"CDS"	"+"	3269736	3269742	"SL1344_3062"	"speA"	"-"	"SL1344_3062"	"speA"	3269628	3271542	"NSL"	8.33	0	10.71	0	12	13	56	12	3.9984	8.82	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	3270379	3270380	"ST4-74.fa_3270379_-"	"CDS"	"-"	3270378	3270384	"SL1344_3062"	"speA"	"-"	"SL1344_3062"	"speA"	3269628	3271542	"NSL"	12.5	0	33.33	22.22	8	2	42	9	10	31.3694117647059	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	3270382	3270383	"ST4-74.fa_3270382_+"	"CDS"	"+"	3270378	3270384	"SL1344_3062"	"speA"	"-"	"SL1344_3062"	"speA"	3269628	3271542	"NSL"	27.27	50	32.2	18.18	11	12	59	11	39.1291304347826	29.9968571428571	"MEP-specific"	"chromosome"	"intragenic"
"ST4-74.fa"	3276461	3276462	"ST4-74.fa_3276461_-"	"CDS"	"-"	3276460	3276466	"SL1344_3068"	"endA"	"+"	"SL1344_3068"	"endA"	3276106	3276814	"NSL"	83.33	75	69.09	64.29	6	20	55	14	76.9223076923077	68.1160869565217	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3276464	3276465	"ST4-74.fa_3276464_+"	"CDS"	"+"	3276460	3276466	"SL1344_3068"	"endA"	"+"	"SL1344_3068"	"endA"	3276106	3276814	"NSL"	77.78	77.78	65	57.14	9	18	60	7	77.78	64.1788059701492	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3284309	3284310	"ST4-74.fa_3284309_-"	"CDS"	"-"	3284308	3284314	"SL1344_3079"	"yggW"	"+"	"SL1344_3079"	"yggW"	3283816	3284953	"NSL"	75	58.33	63.79	50	8	12	58	16	64.998	60.8083783783784	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3284312	3284313	"ST4-74.fa_3284312_+"	"CDS"	"+"	3284308	3284314	"SL1344_3079"	"yggW"	"+"	"SL1344_3079"	"yggW"	3283816	3284953	"NSL"	62.5	64.71	56.45	60	8	17	62	10	64.0028	56.9430555555556	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3296405	3296406	"ST4-74.fa_3296405_-"	"CDS"	"-"	3296404	3296410	"SL1344_3090"	"yqgA"	"+"	"SL1344_3090"	"yqgA"	3296035	3296743	"NSL"	45.45	47.83	47.37	20	11	23	57	10	47.06	43.2849253731343	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3296408	3296409	"ST4-74.fa_3296408_+"	"CDS"	"+"	3296404	3296410	"SL1344_3090"	"yqgA"	"+"	"SL1344_3090"	"yqgA"	3296035	3296743	"NSL"	33.33	52.94	42.59	22.22	6	17	54	9	47.824347826087	39.68	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3297537	3297538	"ST4-74.fa_3297537_-"	"CDS"	"-"	3297536	3297542	"SL1344_3092"	"STM3118"	"-"	"SL1344_3092"	"STM3118"	3297527	3298853	"NSL"	20	7.69	12.9	18.18	10	26	62	11	11.1094444444444	13.6956164383562	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	3297540	3297541	"ST4-74.fa_3297540_+"	"CDS"	"+"	3297536	3297542	"SL1344_3092"	"STM3118"	"-"	"SL1344_3092"	"STM3118"	3297527	3298853	"NSL"	40	40	28.89	25	5	15	45	8	40	28.3028301886792	"MEP-specific"	"chromosome"	"intragenic"
"ST4-74.fa"	3297779	3297780	"ST4-74.fa_3297779_-"	"CDS"	"-"	3297778	3297784	"SL1344_3092"	"STM3118"	"-"	"SL1344_3092"	"STM3118"	3297527	3298853	"NSL"	80	70.83	62.9	57.14	10	24	62	7	73.5270588235294	62.315652173913	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3297782	3297783	"ST4-74.fa_3297782_+"	"CDS"	"+"	3297778	3297784	"SL1344_3092"	"STM3118"	"-"	"SL1344_3092"	"STM3118"	3297527	3298853	"NSL"	80	93.33	80.7	37.5	5	15	57	8	89.9975	75.3830769230769	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3306023	3306024	"ST4-74.fa_3306023_-"	"CDS"	"-"	3306022	3306028	"SL1344_3099"	"STM3125"	"-"	"SL1344_3099"	"STM3125"	3305579	3306137	"NSL"	62.5	31.25	35.29	44.44	8	16	51	9	41.6666666666667	36.6625	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3306026	3306027	"ST4-74.fa_3306026_+"	"CDS"	"+"	3306022	3306028	"SL1344_3099"	"STM3125"	"-"	"SL1344_3099"	"STM3125"	3305579	3306137	"NSL"	12.5	23.81	42.59	22.22	8	21	54	9	20.69	39.68	"LSP-specific"	"chromosome"	"intragenic"
"ST4-74.fa"	3311034	3311035	"ST4-74.fa_3311034_-"	"CDS"	"-"	3311033	3311039	"SL1344_3103"	"STM3129"	"+"	"SL1344_3103"	"STM3129"	3309674	3311159	"NSL"	66.67	73.68	70.18	60	9	19	57	5	71.4267857142857	69.3590322580645	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3311037	3311038	"ST4-74.fa_3311037_+"	"CDS"	"+"	3311033	3311039	"SL1344_3103"	"STM3129"	"+"	"SL1344_3103"	"STM3129"	3309674	3311159	"NSL"	55.56	81.25	79.63	66.67	9	16	54	9	72.0016	77.7785714285714	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3312803	3312804	"ST4-74.fa_3312803_-"	"intergenic"	"-"	3312802	3312808	"STnc1170"	"no"	"--"	"SL1344_3106"	"STM3132"	3312525	3312885	"NSL"	33.33	33.33	42.37	10	6	18	59	10	33.33	37.6786956521739	"LSP-specific"	"chromosome"	"intergenic"
"ST4-74.fa"	3312806	3312807	"ST4-74.fa_3312806_+"	"intergenic"	"+"	3312802	3312808	"STnc1170"	"no"	"--"	"SL1344_3106"	"STM3132"	3312525	3312885	"NSL"	22.22	33.33	52.08	30	9	18	48	10	29.6266666666667	48.2731034482759	"LSP-specific"	"chromosome"	"intergenic"
"ST4-74.fa"	3315641	3315642	"ST4-74.fa_3315641_-"	"CDS"	"-"	3315640	3315646	"SL1344_3108"	"exuT"	"-"	"SL1344_3108"	"exuT"	3315121	3316426	"NSL"	37.5	47.06	39.58	10	8	17	48	10	44.0008	34.48	"MEP-specific"	"chromosome"	"intragenic"
"ST4-74.fa"	3315644	3315645	"ST4-74.fa_3315644_+"	"CDS"	"+"	3315640	3315646	"SL1344_3108"	"exuT"	"-"	"SL1344_3108"	"exuT"	3315121	3316426	"NSL"	33.33	66.67	50	36.36	6	18	54	11	58.335	47.6916923076923	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3328517	3328518	"ST4-74.fa_3328517_-"	"CDS"	"-"	3328516	3328522	"SL1344_3118"	"hybF"	"-"	"SL1344_3118"	"hybF"	3328180	3328522	"NSL"	16.67	58.82	57.97	50	6	17	69	8	47.824347826087	57.1419480519481	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3328517	3328518	"ST4-74.fa_3328517_-"	"CDS"	"-"	3328516	3328522	"SL1344_3119"	"hybE"	"-"	"SL1344_3119"	"hybE"	3328514	3329003	"NSL"	16.67	58.82	57.97	50	6	17	69	8	47.824347826087	57.1419480519481	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3328520	3328521	"ST4-74.fa_3328520_+"	"CDS"	"+"	3328516	3328522	"SL1344_3118"	"hybF"	"-"	"SL1344_3118"	"hybF"	3328180	3328522	"NSL"	62.5	78.95	38.1	50	8	19	42	10	74.0759259259259	40.3884615384615	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	3328520	3328521	"ST4-74.fa_3328520_+"	"CDS"	"+"	3328516	3328522	"SL1344_3119"	"hybE"	"-"	"SL1344_3119"	"hybE"	3328514	3329003	"NSL"	62.5	78.95	38.1	50	8	19	42	10	74.0759259259259	40.3884615384615	"Constitutive"	"chromosome"	"intragenic"
