#chrom	m_start	m_stop	pos_id	domain	m_dir	chrom	f_type.x	domain	MEP-1.x	MEP-2.x	LSP-1.x	LSP-2.x	MEP-1.y	MEP-2.y	LSP-1.y	LSP-2.y	MEP_wt_mean	LSP_wt_mean	methyl_status	dna	feature	m_start	m_stop	site_start	site_stop	f_type.y	f_dir	f_start	f_stop	locus_tag	id2	locus_tag1	id21
ST4-74.fa	2729164	2729165	ST4-74.fa_2729164_-	Left	-	ST4-74.fa	CDS	Left	62.5	61.11	52.83	37.5	8	18	53	8	61.5376923076923	50.8195081967213	Constitutive	chromosome	intragenic	2729164	2729165	2729163	2729169	CDS	+	2729141	2729588	SL1344_2547	STM2585	SL1344_2547	STM2585
ST4-74.fa	2729167	2729168	ST4-74.fa_2729167_+	Left	+	ST4-74.fa	CDS	Left	85.71	89.47	79.41	58.33	7	19	68	12	88.4576923076923	76.248	Constitutive	chromosome	intragenic	2729167	2729168	2729163	2729169	CDS	+	2729141	2729588	SL1344_2547	STM2585	SL1344_2547	STM2585
ST4-74.fa	2731512	2731513	ST4-74.fa_2731512_-	Left	-	ST4-74.fa	CDS	Left	12.5	10	4.55	0	8	10	44	9	11.1111111111111	3.77735849056604	UM	chromosome	intragenic	2731512	2731513	2731511	2731517	CDS	-	2731023	2731602	SL1344_2550	STM2586	SL1344_2550	STM2586
ST4-74.fa	2731515	2731516	ST4-74.fa_2731515_+	Left	+	ST4-74.fa	CDS	Left	0	16.67	5	9.09	8	18	60	11	11.5407692307692	5.63366197183099	UM	chromosome	intragenic	2731515	2731516	2731511	2731517	CDS	-	2731023	2731602	SL1344_2550	STM2586	SL1344_2550	STM2586
ST4-74.fa	2744478	2744479	ST4-74.fa_2744478_-	Left	-	ST4-74.fa	CDS	Left	50	7.69	17.5	0	6	13	40	6	21.0510526315789	15.2173913043478	UM	chromosome	intragenic	2744478	2744479	2744477	2744483	CDS	-	2744274	2744670	SL1344_2560	STM2596	SL1344_2560	STM2596
ST4-74.fa	2744481	2744482	ST4-74.fa_2744481_+	Left	+	ST4-74.fa	CDS	Left	0	16.67	33.8	25	7	18	71	8	12.0024	32.9088607594937	UM	chromosome	intragenic	2744481	2744482	2744477	2744483	CDS	-	2744274	2744670	SL1344_2560	STM2596	SL1344_2560	STM2596
ST4-74.fa	2749702	2749703	ST4-74.fa_2749702_-	Left	-	ST4-74.fa	CDS	Left	0	0	20.69	0	8	13	58	12	0	17.1431428571429	UM	chromosome	intragenic	2749702	2749703	2749701	2749707	CDS	-	2749663	2750011	SL1344_2568	STM2604	SL1344_2568	STM2604
ST4-74.fa	2749705	2749706	ST4-74.fa_2749705_+	Left	+	ST4-74.fa	CDS	Left	22.22	27.78	25	27.27	9	18	60	11	25.9266666666667	25.3516901408451	UM	chromosome	intragenic	2749705	2749706	2749701	2749707	CDS	-	2749663	2750011	SL1344_2568	STM2604	SL1344_2568	STM2604
ST4-74.fa	2756590	2756591	ST4-74.fa_2756590_-	Left	-	ST4-74.fa	sRNA	Left	0	14.29	18.37	14.29	7	14	49	7	9.52666666666667	17.86	UM	chromosome	intragenic	2756590	2756591	2756589	2756595	sRNA	+	2756548	2756646	STnc1920	no	STnc1920	no
ST4-74.fa	2756593	2756594	ST4-74.fa_2756593_+	Left	+	ST4-74.fa	sRNA	Left	50	16.67	36.67	0	4	12	60	10	25.0025	31.4314285714286	UM	chromosome	intragenic	2756593	2756594	2756589	2756595	sRNA	+	2756548	2756646	STnc1920	no	STnc1920	no
ST4-74.fa	2758443	2758444	ST4-74.fa_2758443_-	Left	-	ST4-74.fa	CDS	Left	83.33	77.78	69.81	66.67	6	18	53	6	79.1675	69.4906779661017	Constitutive	chromosome	intragenic	2758443	2758444	2758442	2758448	CDS	+	2758156	2758843	SL1344_2577	STM2614	SL1344_2577	STM2614
ST4-74.fa	2758446	2758447	ST4-74.fa_2758446_+	Left	+	ST4-74.fa	CDS	Left	83.33	85.71	71.43	37.5	6	14	63	8	84.996	67.6069014084507	Constitutive	chromosome	intragenic	2758446	2758447	2758442	2758448	CDS	+	2758156	2758843	SL1344_2577	STM2614	SL1344_2577	STM2614
ST4-74.fa	275922	275923	ST4-74.fa_275922_-	NSR	-	ST4-74.fa	CDS	NSR	37.5	50	33.33	37.5	8	24	42	8	46.875	33.9972	MEP-specific	chromosome	intragenic	275922	275923	275921	275927	CDS	+	274177	275941	SL1344_0234	STM0233	SL1344_0234	STM0233
ST4-74.fa	275925	275926	ST4-74.fa_275925_+	NSR	+	ST4-74.fa	CDS	NSR	14.29	50	31.11	28.57	7	12	45	7	36.8436842105263	30.7680769230769	MEP-specific	chromosome	intragenic	275925	275926	275921	275927	CDS	+	274177	275941	SL1344_0234	STM0233	SL1344_0234	STM0233
ST4-74.fa	2762453	2762454	ST4-74.fa_2762453_-	Left	-	ST4-74.fa	CDS	Left	33.33	52.63	46.94	50	9	19	49	6	46.4264285714286	47.2738181818182	Constitutive	chromosome	intragenic	2762453	2762454	2762452	2762458	CDS	-	2762219	2762822	SL1344_2582	STM2620	SL1344_2582	STM2620
ST4-74.fa	2762456	2762457	ST4-74.fa_2762456_+	Left	+	ST4-74.fa	CDS	Left	100	58.33	49.18	50	5	12	61	6	70.5858823529412	49.2534328358209	Constitutive	chromosome	intragenic	2762456	2762457	2762452	2762458	CDS	-	2762219	2762822	SL1344_2582	STM2620	SL1344_2582	STM2620
ST4-74.fa	2762920	2762921	ST4-74.fa_2762920_-	Left	-	ST4-74.fa	CDS	Left	50	28.57	52.94	16.67	10	21	51	6	35.4829032258065	49.1221052631579	Constitutive	chromosome	intragenic	2762920	2762921	2762919	2762925	CDS	-	2762856	2763105	SL1344_2583	SL1344_2583	SL1344_2583	SL1344_2583
ST4-74.fa	2762923	2762924	ST4-74.fa_2762923_+	Left	+	ST4-74.fa	CDS	Left	66.67	33.33	50.91	0	3	9	55	2	41.665	49.1236842105263	Constitutive	chromosome	intragenic	2762923	2762924	2762919	2762925	CDS	-	2762856	2763105	SL1344_2583	SL1344_2583	SL1344_2583	SL1344_2583
ST4-74.fa	276330	276331	ST4-74.fa_276330_-	NSR	-	ST4-74.fa	CDS	NSR	25	41.67	31.82	14.29	8	24	44	7	37.5025	29.4139215686274	MEP-specific	chromosome	intragenic	276330	276331	276329	276335	CDS	+	276016	278158	SL1344_0235	ldcC	SL1344_0235	ldcC
ST4-74.fa	276333	276334	ST4-74.fa_276333_+	NSR	+	ST4-74.fa	CDS	NSR	62.5	50	26.92	22.22	8	16	52	9	54.1666666666667	26.2265573770492	MEP-specific	chromosome	intragenic	276333	276334	276329	276335	CDS	+	276016	278158	SL1344_0235	ldcC	SL1344_0235	ldcC
ST4-74.fa	2765465	2765466	ST4-74.fa_2765465_-	Left	-	ST4-74.fa	CDS	Left	85.71	60	47.37	50	7	20	57	6	66.6655555555555	47.6204761904762	Constitutive	chromosome	intragenic	2765465	2765466	2765464	2765470	CDS	-	2765418	2766084	SL1344_2589	SL1344_2589	SL1344_2589	SL1344_2589
ST4-74.fa	2765468	2765469	ST4-74.fa_2765468_+	Left	+	ST4-74.fa	CDS	Left	80	62.5	55.38	50	10	8	65	8	72.2222222222222	54.7904109589041	Constitutive	chromosome	intragenic	2765468	2765469	2765464	2765470	CDS	-	2765418	2766084	SL1344_2589	SL1344_2589	SL1344_2589	SL1344_2589
ST4-74.fa	2768154	2768155	ST4-74.fa_2768154_-	Left	-	ST4-74.fa	CDS	Left	25	8.7	12.7	12.5	8	23	63	8	12.9064516129032	12.6774647887324	UM	chromosome	intragenic	2768154	2768155	2768153	2768159	CDS	-	2767784	2768207	SL1344_2592	cIIa	SL1344_2592	cIIa
ST4-74.fa	2768157	2768158	ST4-74.fa_2768157_+	Left	+	ST4-74.fa	CDS	Left	50	33.33	33.87	27.27	8	9	62	11	41.1747058823529	32.8754794520548	MEP-specific	chromosome	intragenic	2768157	2768158	2768153	2768159	CDS	-	2767784	2768207	SL1344_2592	cIIa	SL1344_2592	cIIa
ST4-74.fa	2770784	2770785	ST4-74.fa_2770784_-	Left	-	ST4-74.fa	CDS	Left	25	42.11	39.62	11.11	8	19	53	9	37.0403703703704	35.4814516129032	Constitutive	chromosome	intragenic	2770784	2770785	2770783	2770789	CDS	+	2770635	2770791	SL1344_2596	STM2629	SL1344_2596	STM2629
ST4-74.fa	2770787	2770788	ST4-74.fa_2770787_+	Left	+	ST4-74.fa	CDS	Left	87.5	61.54	41.07	33.33	8	13	56	6	71.4295238095238	40.3209677419355	Constitutive	chromosome	intragenic	2770787	2770788	2770783	2770789	CDS	+	2770635	2770791	SL1344_2596	STM2629	SL1344_2596	STM2629
ST4-74.fa	2773415	2773416	ST4-74.fa_2773415_-	Left	-	ST4-74.fa	CDS	Left	10	29.41	23.19	25	10	17	69	12	22.2211111111111	23.4581481481482	UM	chromosome	intragenic	2773415	2773416	2773414	2773420	CDS	+	2771094	2774295	SL1344_2597	recEb	SL1344_2597	recEb
ST4-74.fa	2773418	2773419	ST4-74.fa_2773418_+	Left	+	ST4-74.fa	CDS	Left	0	33.33	29.85	8.33	9	18	67	12	22.22	26.5811392405063	UM	chromosome	intragenic	2773418	2773419	2773414	2773420	CDS	+	2771094	2774295	SL1344_2597	recEb	SL1344_2597	recEb
ST4-74.fa	2791601	2791602	ST4-74.fa_2791601_-	Left	-	ST4-74.fa	CDS	Left	83.33	84.21	61.54	92.86	6	19	52	14	83.9988	68.1836363636364	Constitutive	chromosome	intragenic	2791601	2791602	2791600	2791606	CDS	+	2790292	2792953	SL1344_2615	yfiQ	SL1344_2615	yfiQ
ST4-74.fa	2791604	2791605	ST4-74.fa_2791604_+	Left	+	ST4-74.fa	CDS	Left	71.43	63.16	80.28	71.43	7	19	71	14	65.3865384615385	78.8223529411765	Constitutive	chromosome	intragenic	2791604	2791605	2791600	2791606	CDS	+	2790292	2792953	SL1344_2615	yfiQ	SL1344_2615	yfiQ
ST4-74.fa	2795256	2795257	ST4-74.fa_2795256_-	Left	-	ST4-74.fa	CDS	Left	50	100	64.71	60	4	17	51	15	90.4761904761905	63.6395454545454	Constitutive	chromosome	intragenic	2795256	2795257	2795255	2795261	CDS	-	2794787	2796089	SL1344_2618	kgtP	SL1344_2618	kgtP
ST4-74.fa	2795259	2795260	ST4-74.fa_2795259_+	Left	+	ST4-74.fa	CDS	Left	77.78	86.96	78.08	50	9	23	73	8	84.378125	75.3066666666667	Constitutive	chromosome	intragenic	2795259	2795260	2795255	2795261	CDS	-	2794787	2796089	SL1344_2618	kgtP	SL1344_2618	kgtP
ST4-74.fa	280231	280232	ST4-74.fa_280231_-	NSR	-	ST4-74.fa	CDS	NSR	88.89	92	69.05	75	9	25	42	8	91.1767647058824	70.002	Constitutive	chromosome	intragenic	280231	280232	280230	280236	CDS	-	280041	280296	SL1344_0238	rof	SL1344_0238	rof
ST4-74.fa	280234	280235	ST4-74.fa_280234_+	NSR	+	ST4-74.fa	CDS	NSR	100	76.92	69.39	80	6	13	49	5	84.2084210526316	70.3724074074074	Constitutive	chromosome	intragenic	280234	280235	280230	280236	CDS	-	280041	280296	SL1344_0238	rof	SL1344_0238	rof
ST4-74.fa	2813559	2813560	ST4-74.fa_2813559_-	Left	-	ST4-74.fa	CDS	Left	14.29	26.67	30.99	21.43	7	15	71	14	22.7309090909091	29.4154117647059	UM	chromosome	intragenic	2813559	2813560	2813558	2813564	CDS	+	2813397	2813916	SL1344_2629	yfiR	SL1344_2629	yfiR
ST4-74.fa	2813562	2813563	ST4-74.fa_2813562_+	Left	+	ST4-74.fa	CDS	Left	50	54.55	60.32	54.55	8	11	63	11	52.6342105263158	59.4622972972973	Constitutive	chromosome	intragenic	2813562	2813563	2813558	2813564	CDS	+	2813397	2813916	SL1344_2629	yfiR	SL1344_2629	yfiR
ST4-74.fa	2818737	2818738	ST4-74.fa_2818737_-	Left	-	ST4-74.fa	CDS	Left	83.33	45.45	56.25	25	6	11	48	8	58.8194117647059	51.7857142857143	Constitutive	chromosome	intragenic	2818737	2818738	2818736	2818742	CDS	+	2818682	2818883	SL1344_2636	STM2735	SL1344_2636	STM2735
ST4-74.fa	2818740	2818741	ST4-74.fa_2818740_+	Left	+	ST4-74.fa	CDS	Left	85.71	53.85	64.29	50	7	13	56	10	65.001	62.1248484848485	Constitutive	chromosome	intragenic	2818740	2818741	2818736	2818742	CDS	+	2818682	2818883	SL1344_2636	STM2735	SL1344_2636	STM2735
ST4-74.fa	2821567	2821568	ST4-74.fa_2821567_-	Left	-	ST4-74.fa	CDS	Left	75	90.91	69.81	30.77	8	11	53	13	84.211052631579	62.120303030303	Constitutive	chromosome	intragenic	2821567	2821568	2821566	2821572	CDS	+	2820290	2823074	SL1344_2641	SL1344_2641	SL1344_2641	SL1344_2641
ST4-74.fa	2821570	2821571	ST4-74.fa_2821570_+	Left	+	ST4-74.fa	CDS	Left	75	46.15	53.33	25	8	13	60	12	57.1404761904762	48.6083333333333	Constitutive	chromosome	intragenic	2821570	2821571	2821566	2821572	CDS	+	2820290	2823074	SL1344_2641	SL1344_2641	SL1344_2641	SL1344_2641
ST4-74.fa	2825700	2825701	ST4-74.fa_2825700_-	Left	-	ST4-74.fa	CDS	Left	0	0	14.81	0	10	12	54	8	0	12.8990322580645	UM	chromosome	intragenic	2825700	2825701	2825699	2825705	CDS	+	2825696	2825915	SL1344_2645	gpB	SL1344_2645	gpB
ST4-74.fa	2825703	2825704	ST4-74.fa_2825703_+	Left	+	ST4-74.fa	CDS	Left	0	0	12.77	0	5	11	47	9	0	10.7176785714286	UM	chromosome	intragenic	2825703	2825704	2825699	2825705	CDS	+	2825696	2825915	SL1344_2645	gpB	SL1344_2645	gpB
ST4-74.fa	2827365	2827366	ST4-74.fa_2827365_-	Left	-	ST4-74.fa	CDS	Left	90	66.67	48.21	71.43	10	12	56	7	77.2745454545454	50.79	Constitutive	chromosome	intragenic	2827365	2827366	2827364	2827370	CDS	-	2827260	2827809	SL1344_2648	rimM	SL1344_2648	rimM
ST4-74.fa	2827368	2827369	ST4-74.fa_2827368_+	Left	+	ST4-74.fa	CDS	Left	83.33	44.44	62.71	50	6	9	59	6	59.996	61.5367692307692	Constitutive	chromosome	intragenic	2827368	2827369	2827364	2827370	CDS	-	2827260	2827809	SL1344_2648	rimM	SL1344_2648	rimM
ST4-74.fa	2830508	2830509	ST4-74.fa_2830508_-	Left	-	ST4-74.fa	CDS	Left	77.78	50	64.81	55.56	9	10	54	9	63.1589473684211	63.4885714285714	Constitutive	chromosome	intragenic	2830508	2830509	2830507	2830513	CDS	+	2829916	2830708	SL1344_2651	corE	SL1344_2651	corE
ST4-74.fa	2830511	2830512	ST4-74.fa_2830511_+	Left	+	ST4-74.fa	CDS	Left	20	90	55.56	42.86	5	10	54	7	66.6666666666667	54.1026229508197	Constitutive	chromosome	intragenic	2830511	2830512	2830507	2830513	CDS	+	2829916	2830708	SL1344_2651	corE	SL1344_2651	corE
ST4-74.fa	2835598	2835599	ST4-74.fa_2835598_-	Left	-	ST4-74.fa	CDS	Left	66.67	45.45	59.65	58.33	9	11	57	12	54.999	59.4204347826087	Constitutive	chromosome	intragenic	2835598	2835599	2835597	2835603	CDS	+	2834451	2836113	SL1344_2656	recN	SL1344_2656	recN
ST4-74.fa	2835601	2835602	ST4-74.fa_2835601_+	Left	+	ST4-74.fa	CDS	Left	50	63.64	71.11	50	4	11	45	8	60.0026666666667	67.9235849056604	Constitutive	chromosome	intragenic	2835601	2835602	2835597	2835603	CDS	+	2834451	2836113	SL1344_2656	recN	SL1344_2656	recN
ST4-74.fa	2837253	2837254	ST4-74.fa_2837253_-	Left	-	ST4-74.fa	CDS	Left	90.91	50	52.46	16.67	11	16	61	6	66.667037037037	49.2549253731343	Constitutive	chromosome	intragenic	2837253	2837254	2837252	2837258	CDS	-	2837045	2837501	SL1344_2659	yfjG	SL1344_2659	yfjG
ST4-74.fa	2837256	2837257	ST4-74.fa_2837256_+	Left	+	ST4-74.fa	CDS	Left	62.5	66.67	46	28.57	8	9	50	7	64.7076470588235	43.8594736842105	Constitutive	chromosome	intragenic	2837256	2837257	2837252	2837258	CDS	-	2837045	2837501	SL1344_2659	yfjG	SL1344_2659	yfjG
ST4-74.fa	2838210	2838211	ST4-74.fa_2838210_-	Left	-	ST4-74.fa	intergenic	Left	88.89	50	51.72	45.45	9	16	58	11	64.0004	50.7204347826087	Constitutive	chromosome	intergenic	2838210	2838211	2838209	2838215	intergenic	++	2838154	2838767	SL1344_2660	smpB	SL1344_2661	bapA
ST4-74.fa	2838213	2838214	ST4-74.fa_2838213_+	Left	+	ST4-74.fa	intergenic	Left	37.5	55.56	59.18	60	8	9	49	10	47.0611764705882	59.3189830508475	Constitutive	chromosome	intergenic	2838213	2838214	2838209	2838215	intergenic	++	2838154	2838767	SL1344_2660	smpB	SL1344_2661	bapA
ST4-74.fa	285107	285108	ST4-74.fa_285107_-	NSR	-	ST4-74.fa	CDS	NSR	60	42.86	44.19	33.33	5	14	43	12	47.3705263157895	41.8205454545454	Constitutive	chromosome	intragenic	285107	285108	285106	285112	CDS	-	284990	285395	SL1344_0245	rcsF	SL1344_0245	rcsF
ST4-74.fa	285110	285111	ST4-74.fa_285110_+	NSR	+	ST4-74.fa	CDS	NSR	33.33	57.14	40.43	11.11	9	14	47	9	47.8230434782609	35.7178571428571	Constitutive	chromosome	intragenic	285110	285111	285106	285112	CDS	-	284990	285395	SL1344_0245	rcsF	SL1344_0245	rcsF
ST4-74.fa	2872576	2872577	ST4-74.fa_2872576_-	Left	-	ST4-74.fa	CDS	Left	0	23.53	14.29	0	9	17	49	13	15.385	11.2937096774194	UM	chromosome	intragenic	2872576	2872577	2872575	2872581	CDS	-	2872345	2873428	SL1344_2691	STM2720	SL1344_2691	STM2720
ST4-74.fa	2872579	2872580	ST4-74.fa_2872579_+	Left	+	ST4-74.fa	CDS	Left	0	25	15.62	0	6	12	64	13	16.6666666666667	12.9828571428571	UM	chromosome	intragenic	2872579	2872580	2872575	2872581	CDS	-	2872345	2873428	SL1344_2691	STM2720	SL1344_2691	STM2720
ST4-74.fa	288314	288315	ST4-74.fa_288314_-	NSR	-	ST4-74.fa	CDS	NSR	28.57	17.65	20.75	12.5	7	17	53	8	20.835	19.6680327868852	UM	chromosome	intragenic	288314	288315	288313	288319	CDS	+	288234	288801	SL1344_0249	yaeD	SL1344_0249	yaeD
ST4-74.fa	288317	288318	ST4-74.fa_288317_+	NSR	+	ST4-74.fa	CDS	NSR	22.22	30.77	33.33	0	9	13	48	12	27.2722727272727	26.664	UM	chromosome	intragenic	288317	288318	288313	288319	CDS	+	288234	288801	SL1344_0249	yaeD	SL1344_0249	yaeD
ST4-74.fa	2888053	2888054	ST4-74.fa_2888053_-	NSL	-	ST4-74.fa	CDS	NSL	75	76.47	73.68	33.33	12	17	57	9	75.861724137931	68.1777272727273	Constitutive	chromosome	intragenic	2888053	2888054	2888052	2888058	CDS	+	2887496	2888522	SL1344_2709	STM2739	SL1344_2709	STM2739
ST4-74.fa	2888056	2888057	ST4-74.fa_2888056_+	NSL	+	ST4-74.fa	CDS	NSL	87.5	80	70.97	50	8	15	62	6	82.6086956521739	69.1197058823529	Constitutive	chromosome	intragenic	2888056	2888057	2888052	2888058	CDS	+	2887496	2888522	SL1344_2709	STM2739	SL1344_2709	STM2739
ST4-74.fa	288837	288838	ST4-74.fa_288837_-	NSR	-	ST4-74.fa	intergenic	NSR	0	7.14	13.64	0	6	14	44	10	4.998	11.1140740740741	UM	chromosome	intergenic	288837	288838	288836	288842	intergenic	++	288801	289179	SL1344_0249	yaeD	SL1344_rRNA_1	no
ST4-74.fa	288840	288841	ST4-74.fa_288840_+	NSR	+	ST4-74.fa	intergenic	NSR	0	0	15.56	0	9	15	45	10	0	12.7309090909091	UM	chromosome	intergenic	288840	288841	288836	288842	intergenic	++	288801	289179	SL1344_0249	yaeD	SL1344_rRNA_1	no
ST4-74.fa	2893208	2893209	ST4-74.fa_2893208_-	NSL	-	ST4-74.fa	CDS	NSL	0	8.33	15.56	10	9	12	45	10	4.76	14.5490909090909	UM	chromosome	intragenic	2893208	2893209	2893207	2893213	CDS	-	2893176	2893725	SL1344_2715	SL1344_2715	SL1344_2715	SL1344_2715
ST4-74.fa	2893211	2893212	ST4-74.fa_2893211_+	NSL	+	ST4-74.fa	CDS	NSL	20	26.67	14.29	9.09	5	15	56	11	25.0025	13.4362686567164	UM	chromosome	intragenic	2893211	2893212	2893207	2893213	CDS	-	2893176	2893725	SL1344_2715	SL1344_2715	SL1344_2715	SL1344_2715
ST4-74.fa	2894388	2894389	ST4-74.fa_2894388_-	NSL	-	ST4-74.fa	intergenic	NSL	28.57	46.15	25	14.29	14	13	48	7	37.0344444444444	23.6369090909091	MEP-specific	chromosome	intergenic	2894388	2894389	2894387	2894393	intergenic	--	2893725	2894441	SL1344_2715	SL1344_2715	SL1344_2716	SL1344_2716
ST4-74.fa	2894391	2894392	ST4-74.fa_2894391_+	NSL	+	ST4-74.fa	intergenic	NSL	28.57	53.85	40.32	42.86	7	13	62	7	45.002	40.5776811594203	Constitutive	chromosome	intergenic	2894391	2894392	2894387	2894393	intergenic	--	2893725	2894441	SL1344_2715	SL1344_2715	SL1344_2716	SL1344_2716
ST4-74.fa	2894879	2894880	ST4-74.fa_2894879_-	NSL	-	ST4-74.fa	CDS	NSL	35.71	10	24.53	0	14	10	53	10	24.9975	20.6363492063492	UM	chromosome	intragenic	2894879	2894880	2894878	2894884	CDS	-	2894441	2895008	SL1344_2716	SL1344_2716	SL1344_2716	SL1344_2716
ST4-74.fa	2894882	2894883	ST4-74.fa_2894882_+	NSL	+	ST4-74.fa	CDS	NSL	0	18.18	21.67	20	7	11	60	5	11.11	21.5415384615385	UM	chromosome	intragenic	2894882	2894883	2894878	2894884	CDS	-	2894441	2895008	SL1344_2716	SL1344_2716	SL1344_2716	SL1344_2716
ST4-74.fa	2896638	2896639	ST4-74.fa_2896638_-	NSL	-	ST4-74.fa	intergenic	NSL	33.33	0	28.57	7.69	9	10	49	13	15.7878947368421	24.191935483871	UM	chromosome	intergenic	2896638	2896639	2896637	2896643	intergenic	-+	2896067	2896801	SL1344_2718	SL1344_2718	SL1344_2719	SL1344_2719
ST4-74.fa	2896641	2896642	ST4-74.fa_2896641_+	NSL	+	ST4-74.fa	intergenic	NSL	20	33.33	26.23	12.5	5	12	61	8	29.4094117647059	24.638115942029	UM	chromosome	intergenic	2896641	2896642	2896637	2896643	intergenic	-+	2896067	2896801	SL1344_2718	SL1344_2718	SL1344_2719	SL1344_2719
ST4-74.fa	2899641	2899642	ST4-74.fa_2899641_-	NSL	-	ST4-74.fa	CDS	NSL	88.89	100	71.93	81.82	9	16	57	11	96.0004	73.5298529411765	Constitutive	chromosome	intragenic	2899641	2899642	2899640	2899646	CDS	+	2897857	2900242	SL1344_2722	SL1344_2722	SL1344_2722	SL1344_2722
ST4-74.fa	2899644	2899645	ST4-74.fa_2899644_+	NSL	+	ST4-74.fa	CDS	NSL	100	75	70.69	100	6	12	58	6	83.3333333333333	73.4378125	Constitutive	chromosome	intragenic	2899644	2899645	2899640	2899646	CDS	+	2897857	2900242	SL1344_2722	SL1344_2722	SL1344_2722	SL1344_2722
ST4-74.fa	2900582	2900583	ST4-74.fa_2900582_-	NSL	-	ST4-74.fa	intergenic	NSL	100	46.67	47.37	42.86	8	15	57	14	65.2195652173913	46.4807042253521	Constitutive	chromosome	intergenic	2900582	2900583	2900581	2900587	intergenic	++	2900242	2900733	SL1344_2722	SL1344_2722	SL1344_2723	STM2740
ST4-74.fa	2900585	2900586	ST4-74.fa_2900585_+	NSL	+	ST4-74.fa	intergenic	NSL	60	57.14	43.64	42.86	10	14	55	7	58.3316666666667	43.551935483871	Constitutive	chromosome	intergenic	2900585	2900586	2900581	2900587	intergenic	++	2900242	2900733	SL1344_2722	SL1344_2722	SL1344_2723	STM2740
ST4-74.fa	2902395	2902396	ST4-74.fa_2902395_-	NSL	-	ST4-74.fa	CDS	NSL	57.14	46.67	29.41	45.45	7	15	68	11	50.0013636363636	31.643417721519	MEP-specific	chromosome	intragenic	2902395	2902396	2902394	2902400	CDS	+	2901980	2902619	SL1344_2725	STM2741	SL1344_2725	STM2741
ST4-74.fa	2902398	2902399	ST4-74.fa_2902398_+	NSL	+	ST4-74.fa	CDS	NSL	20	46.67	43.64	41.67	10	15	55	12	36.002	43.2871641791045	Constitutive	chromosome	intragenic	2902398	2902399	2902394	2902400	CDS	+	2901980	2902619	SL1344_2725	STM2741	SL1344_2725	STM2741
ST4-74.fa	2905130	2905131	ST4-74.fa_2905130_-	NSL	-	ST4-74.fa	CDS	NSL	0	6.25	19.05	16.67	5	16	63	12	4.76190476190476	18.6692	UM	chromosome	intragenic	2905130	2905131	2905129	2905135	CDS	-	2904536	2905364	SL1344_2727	STM2743	SL1344_2727	STM2743
ST4-74.fa	2905133	2905134	ST4-74.fa_2905133_+	NSL	+	ST4-74.fa	CDS	NSL	10	56.25	16.07	0	10	16	56	8	38.4615384615385	14.06125	MEP-specific	chromosome	intragenic	2905133	2905134	2905129	2905135	CDS	-	2904536	2905364	SL1344_2727	STM2743	SL1344_2727	STM2743
ST4-74.fa	2911567	2911568	ST4-74.fa_2911567_-	NSL	-	ST4-74.fa	CDS	NSL	100	90.91	77.97	63.64	6	22	59	11	92.8578571428571	75.7181428571429	Constitutive	chromosome	intragenic	2911567	2911568	2911566	2911572	CDS	+	2911389	2911674	SL1344_2733	STM2749	SL1344_2733	STM2749
ST4-74.fa	2911570	2911571	ST4-74.fa_2911570_+	NSL	+	ST4-74.fa	CDS	NSL	87.5	88.89	62.5	69.23	8	9	48	13	88.2358823529412	63.934262295082	Constitutive	chromosome	intragenic	2911570	2911571	2911566	2911572	CDS	+	2911389	2911674	SL1344_2733	STM2749	SL1344_2733	STM2749
ST4-74.fa	2914095	2914096	ST4-74.fa_2914095_-	NSL	-	ST4-74.fa	CDS	NSL	66.67	66.67	64.91	50	3	18	57	10	66.67	62.6846268656716	Constitutive	chromosome	intragenic	2914095	2914096	2914094	2914100	CDS	+	2913666	2914680	SL1344_2737	STM2753	SL1344_2737	STM2753
ST4-74.fa	2914098	2914099	ST4-74.fa_2914098_+	NSL	+	ST4-74.fa	CDS	NSL	83.33	66.67	53.85	55.56	6	9	52	9	73.334	54.1022950819672	Constitutive	chromosome	intragenic	2914098	2914099	2914094	2914100	CDS	+	2913666	2914680	SL1344_2737	STM2753	SL1344_2737	STM2753
ST4-74.fa	2915795	2915796	ST4-74.fa_2915795_-	NSL	-	ST4-74.fa	CDS	NSL	0	7.14	19.67	0	3	14	61	9	5.88	17.141	UM	chromosome	intragenic	2915795	2915796	2915794	2915800	CDS	+	2914974	2916177	SL1344_2738	STM2754	SL1344_2738	STM2754
ST4-74.fa	2915798	2915799	ST4-74.fa_2915798_+	NSL	+	ST4-74.fa	CDS	NSL	9.09	16.67	15.22	0	11	12	46	11	13.0447826086957	12.2828070175439	UM	chromosome	intragenic	2915798	2915799	2915794	2915800	CDS	+	2914974	2916177	SL1344_2738	STM2754	SL1344_2738	STM2754
ST4-74.fa	2917294	2917295	ST4-74.fa_2917294_-	NSL	-	ST4-74.fa	CDS	NSL	75	61.54	61.67	33.33	4	13	60	9	64.7070588235294	57.9734782608696	Constitutive	chromosome	intragenic	2917294	2917295	2917293	2917299	CDS	-	2916909	2917473	SL1344_2740	hxlB	SL1344_2740	hxlB
ST4-74.fa	2917297	2917298	ST4-74.fa_2917297_+	NSL	+	ST4-74.fa	CDS	NSL	90	82.35	58.82	71.43	10	17	51	14	85.1833333333333	61.536	Constitutive	chromosome	intragenic	2917297	2917298	2917293	2917299	CDS	-	2916909	2917473	SL1344_2740	hxlB	SL1344_2740	hxlB
